ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    single     2   0   144     24      168     42240   4      2   2   -       -    N     -       1   60   IMeCOFT2_nf0_cp144_tnp168_ms42240_single_lbn_r1_W60_20240102_150156                                 
IMeCOft    single     2   2   144     24      168     42240   4      2   2   -       -    N     -       1   60   IMeCOFT2_nf2_cp144_tnp168_ms42240_single_lbn_r1_W60_20240102_150157                                 
IMeCOft    double     2   0   144     24      168     42240   4      2   2   -       -    N     -       1   60   IMeCOFT2_nf0_cp144_tnp168_ms42240_double_lbn_r1_W60_20240102_150157                                 
IMeCOft    double     2   2   144     24      168     42240   4      2   2   -       -    N     -       1   60   IMeCOFT2_nf2_cp144_tnp168_ms42240_double_lbn_r1_W60_20240102_150157                                 
IMeCOft    single     2   0   144     24      168     42240   4      2   2   -       -    Y     21      1   60   IMeCOFT2_nf0_cp144_tnp168_ms42240_single_lby_r1_W60_20240102_150157                                 
IMeCOft    single     2   2   144     24      168     42240   4      2   2   -       -    Y     21      1   60   IMeCOFT2_nf2_cp144_tnp168_ms42240_single_lby_r1_W60_20240102_150157                                 
IMeCOft    double     2   0   144     24      168     42240   4      2   2   -       -    Y     21      1   60   IMeCOFT2_nf0_cp144_tnp168_ms42240_double_lby_r1_W60_20240102_150157                                 
IMeCOft    double     2   2   144     24      168     42240   4      2   2   -       -    Y     21      1   60   IMeCOFT2_nf2_cp144_tnp168_ms42240_double_lby_r1_W60_20240102_150157                                 
IMeCOft    single     2   0   144     24      168     36960   4      2   2   -       -    N     -       1   60   IMeCOFT2_nf0_cp144_tnp168_ms36960_single_lbn_r1_W60_20240102_150158                                 
IMeCOft    single     2   2   144     24      168     36960   4      2   2   -       -    N     -       1   60   IMeCOFT2_nf2_cp144_tnp168_ms36960_single_lbn_r1_W60_20240102_150158                                 
IMeCOft    double     2   0   144     24      168     36960   4      2   2   -       -    N     -       1   60   IMeCOFT2_nf0_cp144_tnp168_ms36960_double_lbn_r1_W60_20240102_150158                                 
IMeCOft    double     2   2   144     24      168     36960   4      2   2   -       -    N     -       1   60   IMeCOFT2_nf2_cp144_tnp168_ms36960_double_lbn_r1_W60_20240102_150158                                 
IMeCOft    single     2   0   144     24      168     36960   4      2   2   -       -    Y     21      1   60   IMeCOFT2_nf0_cp144_tnp168_ms36960_single_lby_r1_W60_20240102_150158                                 
IMeCOft    single     2   2   144     24      168     36960   4      2   2   -       -    Y     21      1   60   IMeCOFT2_nf2_cp144_tnp168_ms36960_single_lby_r1_W60_20240102_150158                                 
IMeCOft    double     2   0   144     24      168     36960   4      2   2   -       -    Y     21      1   60   IMeCOFT2_nf0_cp144_tnp168_ms36960_double_lby_r1_W60_20240102_150158                                 
IMeCOft    double     2   2   144     24      168     36960   4      2   2   -       -    Y     21      1   60   IMeCOFT2_nf2_cp144_tnp168_ms36960_double_lby_r1_W60_20240102_150159                                 
IMeCOft    single     2   0   144     24      168     31680   4      2   2   -       -    N     -       1   60   IMeCOFT2_nf0_cp144_tnp168_ms31680_single_lbn_r1_W60_20240102_150159                                 
IMeCOft    single     2   2   144     24      168     31680   4      2   2   -       -    N     -       1   60   IMeCOFT2_nf2_cp144_tnp168_ms31680_single_lbn_r1_W60_20240102_150159                                 
IMeCOft    double     2   0   144     24      168     31680   4      2   2   -       -    N     -       1   60   IMeCOFT2_nf0_cp144_tnp168_ms31680_double_lbn_r1_W60_20240102_150159                                 
IMeCOft    double     2   2   144     24      168     31680   4      2   2   -       -    N     -       1   60   IMeCOFT2_nf2_cp144_tnp168_ms31680_double_lbn_r1_W60_20240102_150159                                 
IMeCOft    single     2   0   144     24      168     31680   4      2   2   -       -    Y     21      1   60   IMeCOFT2_nf0_cp144_tnp168_ms31680_single_lby_r1_W60_20240102_150159                                 
IMeCOft    single     2   2   144     24      168     31680   4      2   2   -       -    Y     21      1   60   IMeCOFT2_nf2_cp144_tnp168_ms31680_single_lby_r1_W60_20240102_150159                                 
IMeCOft    double     2   0   144     24      168     31680   4      2   2   -       -    Y     21      1   60   IMeCOFT2_nf0_cp144_tnp168_ms31680_double_lby_r1_W60_20240102_150200                                 
IMeCOft    double     2   2   144     24      168     31680   4      2   2   -       -    Y     21      1   60   IMeCOFT2_nf2_cp144_tnp168_ms31680_double_lby_r1_W60_20240102_150200                                 
IMeCOft    single     1   0   144     12      156     42240   4      2   2   -       -    N     -       1   60   IMeCOFT1_nf0_cp144_tnp156_ms42240_single_lbn_r1_W60_20240102_150200                                 
IMeCOft    single     1   1   144     12      156     42240   4      2   2   -       -    N     -       1   60   IMeCOFT1_nf1_cp144_tnp156_ms42240_single_lbn_r1_W60_20240102_150200                                 
IMeCOft    double     1   0   144     12      156     42240   4      2   2   -       -    N     -       1   60   IMeCOFT1_nf0_cp144_tnp156_ms42240_double_lbn_r1_W60_20240102_150200                                 
IMeCOft    double     1   1   144     12      156     42240   4      2   2   -       -    N     -       1   60   IMeCOFT1_nf1_cp144_tnp156_ms42240_double_lbn_r1_W60_20240102_150200                                 
IMeCOft    single     1   0   144     12      156     42240   4      2   2   -       -    Y     20      1   60   IMeCOFT1_nf0_cp144_tnp156_ms42240_single_lby_r1_W60_20240102_150200                                 
IMeCOft    single     1   1   144     12      156     42240   4      2   2   -       -    Y     20      1   60   IMeCOFT1_nf1_cp144_tnp156_ms42240_single_lby_r1_W60_20240102_150201                                 
IMeCOft    double     1   0   144     12      156     42240   4      2   2   -       -    Y     20      1   60   IMeCOFT1_nf0_cp144_tnp156_ms42240_double_lby_r1_W60_20240102_150201                                 
IMeCOft    double     1   1   144     12      156     42240   4      2   2   -       -    Y     20      1   60   IMeCOFT1_nf1_cp144_tnp156_ms42240_double_lby_r1_W60_20240102_150201                                 
IMeCOft    single     1   0   144     12      156     36960   4      2   2   -       -    N     -       1   60   IMeCOFT1_nf0_cp144_tnp156_ms36960_single_lbn_r1_W60_20240102_150201                                 
IMeCOft    single     1   1   144     12      156     36960   4      2   2   -       -    N     -       1   60   IMeCOFT1_nf1_cp144_tnp156_ms36960_single_lbn_r1_W60_20240102_150202                                 
IMeCOft    double     1   0   144     12      156     36960   4      2   2   -       -    N     -       1   60   IMeCOFT1_nf0_cp144_tnp156_ms36960_double_lbn_r1_W60_20240102_150202                                 
IMeCOft    double     1   1   144     12      156     36960   4      2   2   -       -    N     -       1   60   IMeCOFT1_nf1_cp144_tnp156_ms36960_double_lbn_r1_W60_20240102_150202                                 
IMeCOft    single     1   0   144     12      156     36960   4      2   2   -       -    Y     20      1   60   IMeCOFT1_nf0_cp144_tnp156_ms36960_single_lby_r1_W60_20240102_150202                                 
IMeCOft    single     1   1   144     12      156     36960   4      2   2   -       -    Y     20      1   60   IMeCOFT1_nf1_cp144_tnp156_ms36960_single_lby_r1_W60_20240102_150202                                 
IMeCOft    double     1   0   144     12      156     36960   4      2   2   -       -    Y     20      1   60   IMeCOFT1_nf0_cp144_tnp156_ms36960_double_lby_r1_W60_20240102_150202                                 
IMeCOft    double     1   1   144     12      156     36960   4      2   2   -       -    Y     20      1   60   IMeCOFT1_nf1_cp144_tnp156_ms36960_double_lby_r1_W60_20240102_150202                                 
IMeCOft    single     1   0   144     12      156     31680   4      2   2   -       -    N     -       1   60   IMeCOFT1_nf0_cp144_tnp156_ms31680_single_lbn_r1_W60_20240102_150203                                 
IMeCOft    single     1   1   144     12      156     31680   4      2   2   -       -    N     -       1   60   IMeCOFT1_nf1_cp144_tnp156_ms31680_single_lbn_r1_W60_20240102_150203                                 
IMeCOft    double     1   0   144     12      156     31680   4      2   2   -       -    N     -       1   60   IMeCOFT1_nf0_cp144_tnp156_ms31680_double_lbn_r1_W60_20240102_150203                                 
